Date,Revenu,Dépenses,Profit
2020-02-08,144102.33122198223,77235.33370259916,66866.99751938306
2020-02-09,120834.99500479773,84921.38988456412,35913.60512023361
2020-02-10,136948.74458334842,75835.43270091189,61113.31188243654
2020-02-11,114906.35605403734,68025.414156196,46880.941897841345
2020-02-12,121167.90421967533,90784.08193926296,30383.822280412365
2020-02-13,136237.4626955309,88208.35865391155,48029.10404161936
2020-02-14,119589.33506586058,91011.11582543007,28578.21924043051
2020-02-15,127655.78001978197,70001.91167673304,57653.86834304893
2020-02-16,113345.33504140106,97470.69246210426,15874.642579296808
2020-02-17,128862.02345124485,74385.62846482664,54476.39498641821
2020-02-18,133853.19295604565,93883.67680335778,39969.516152687866
2020-02-19,121317.01083476654,90661.86744871235,30655.143386054187
2020-02-20,88280.03400378133,93197.23859148473,-4917.204587703396
2020-02-21,137446.28355643354,76419.216064231,61027.067492202536
2020-02-22,128529.27288632348,82720.08699032276,45809.18589600072
2020-02-23,124696.81333739782,82034.2213307831,42662.59200661472
2020-02-24,112412.84273049355,100564.70806407831,11848.134666415237
2020-02-25,122646.37815718525,86287.73234588429,36358.64581130096
2020-02-26,115669.17010439876,77162.96825515307,38506.201849245685
2020-02-27,129902.84931160374,89677.25573771814,40225.593573885606
2020-02-28,134569.79610803185,94304.52466882014,40265.271439211705
2020-02-29,123702.16826371243,81928.92168928844,41773.24657442399
2020-03-01,133286.07125114504,80391.24612614996,52894.825124995084
2020-03-02,134549.20713556968,88494.97560389314,46054.231531676545
2020-03-03,137395.575776362,90870.32036909886,46525.25540726315
2020-03-04,115314.54244555108,78590.3312779894,36724.211167561676
2020-03-05,133197.54290847224,100780.06070238119,32417.482206091052
2020-03-06,112658.26218450384,85717.5203500026,26940.74183450124
2020-03-07,128716.81402107459,73333.82097283743,55382.99304823716
2020-03-08,130695.00766383548,84803.2722837437,45891.73538009178
2020-03-09,104961.87214198451,98530.29199848136,6431.580143503146
2020-03-10,117309.05401736592,75304.65441048566,42004.399606880266
2020-03-11,130156.24168412926,90032.78964444657,40123.452039682685
2020-03-12,133332.6287529107,82493.08193189428,50839.546821016425
2020-03-13,125873.06059097455,79742.86827653926,46130.19231443529
2020-03-14,112893.92016749721,94230.58112672546,18663.339040771752
2020-03-15,124981.95562757703,84147.23544326932,40834.720184307705
2020-03-16,106030.5958117373,84186.99420477168,21843.601606965618
2020-03-17,117612.01601471179,84225.26736617724,33386.74864853454
2020-03-18,123858.20872099322,82058.67181307347,41799.536907919755
2020-03-19,135452.725922609,89215.03691469182,46237.689007917186
2020-03-20,137349.57389214874,75048.19828878217,62301.37560336657
2020-03-21,119602.15872689078,85332.78425424307,34269.3744726477
2020-03-22,122039.01755627025,85029.18254920885,37009.835007061396
2020-03-23,114298.06251615702,79942.03344744621,34356.029068710806
2020-03-24,109717.24621465578,78559.46704371963,31157.779170936148
2020-03-25,133088.24222103172,83974.22993213934,49114.01228889238
2020-03-26,141217.6966586223,80931.8275681829,60285.8690904394
2020-03-27,127364.56433370618,75998.29347377039,51366.27085993579
2020-03-28,152194.2614830926,84283.56087774747,67910.70060534512
2020-03-29,134497.53043584837,89027.81938664976,45469.71104919861
2020-03-30,120376.13313839711,75081.7425197884,45294.39061860871
2020-03-31,127790.0417861136,81282.84836952866,46507.19341658494
2020-04-01,124687.25677974387,90955.79634717577,33731.4604325681
2020-04-02,127038.40060700064,88770.52380810687,38267.876798893776
2020-04-03,127770.14406309024,74023.81232031544,53746.3317427748
2020-04-04,140243.98951348156,95176.83890535892,45067.15060812264
2020-04-05,114935.40826783665,89820.63897765966,25114.76929017699
2020-04-06,119690.50336272092,79811.11694209753,39879.386420623385
2020-04-07,126276.01870492467,99776.00703494668,26500.01166997799
2020-04-08,136917.70018702967,90644.64560998134,46273.05457704833
2020-04-09,114845.75746860597,106246.6836456989,8599.07382290707
2020-04-10,135102.81353668892,67028.60248872839,68074.21104796053
2020-04-11,130373.93568610272,81917.957673066,48455.978013036714
2020-04-12,130492.70514744312,89040.85188724828,41451.85326019484
2020-04-13,117221.38007718806,100451.02852359501,16770.35155359305
2020-04-14,128418.10631001902,93382.93930957814,35035.16700044088
2020-04-15,139948.18499724247,79955.10882624038,59993.07617100209
2020-04-16,117329.95375563086,94843.84195299979,22486.111802631072
2020-04-17,140389.70218520032,74860.64814824997,65529.05403695036
2020-04-18,146587.44897314403,84000.98375226963,62586.465220874394
2020-04-19,133406.55165062693,90408.32949213966,42998.222158487275
2020-04-20,116788.97242110547,78989.05226008543,37799.92016102004
2020-04-21,105680.16148042516,76700.44983901214,28979.711641413014
2020-04-22,111705.01451988381,86239.38860254838,25465.625917335434
2020-04-23,140237.48490846655,85708.91858341564,54528.56632505091
2020-04-24,129945.69425700874,92158.31992805225,37787.37432895649
2020-04-25,133367.93629932005,82855.85313257822,50512.083166741824
2020-04-26,111951.08053471771,82512.27460550642,29438.80592921129
2020-04-27,127227.81394962741,78985.77053602655,48242.043413600855
2020-04-28,130231.5167579345,83625.44902301727,46606.06773491723
2020-04-29,132843.8141799686,79549.44353343721,53294.3706465314
2020-04-30,117419.6115657015,100176.0235969087,17243.58796879281
2020-05-01,126940.53978986786,90415.4972428029,36525.042547064964
2020-05-02,115682.44413774513,82981.884356143,32700.559781602133
2020-05-03,133502.05074867848,98533.14042953007,34968.9103191484
2020-05-04,119449.19442654254,79593.08781321107,39856.106613331474
2020-05-05,126481.04502503017,73829.4794590933,52651.565565936864
2020-05-06,126420.09061763305,85515.02713252245,40905.0634851106
2020-05-07,133982.60443963757,97357.94570331874,36624.65873631883
2020-05-08,132447.24536828155,91981.68972184589,40465.55564643566
2020-05-09,127285.2809555593,83179.5382547205,44105.742700838804
2020-05-10,106816.4120065843,78975.94186549424,27840.47014109006
2020-05-11,128962.53679902092,72909.17218093263,56053.36461808829
2020-05-12,129232.45743385598,82875.45784147036,46356.99959238562
2020-05-13,116601.64993414204,82330.15454273534,34271.4953914067
2020-05-14,134118.75292651058,93182.57150529258,40936.181421218
2020-05-15,107474.41289333785,84910.9040835088,22563.508809829058
2020-05-16,135997.162804601,84051.83085618468,51945.33194841631
2020-05-17,127960.1581848437,74159.91628333878,53800.24190150492
2020-05-18,122085.35816145428,100761.62027288813,21323.737888566146
2020-05-19,119018.70363841939,74614.5716445756,44404.131993843795
2020-05-20,128407.79082309263,92456.87860703105,35950.91221606158
2020-05-21,138864.86739769677,82014.27635786436,56850.591039832405
2020-05-22,129165.20751166707,90519.11007351107,38646.09743815601
2020-05-23,133446.24627765766,81794.86264751297,51651.383630144686
2020-05-24,144095.07956220815,80682.32197154488,63412.75759066327
2020-05-25,134060.24109411822,86013.6218151479,48046.61927897032
2020-05-26,121123.0231208773,81054.31486497297,40068.708255904334
2020-05-27,121145.42890585584,82630.37028860852,38515.05861724731
2020-05-28,116833.73127543475,91792.82998709046,25040.901288344292
2020-05-29,120001.12336672729,81301.59912415374,38699.52424257355
2020-05-30,131936.8716889475,85366.28392104991,46570.58776789758
2020-05-31,112844.6186780117,78750.11703012636,34094.501647885336
2020-06-01,125111.77184052655,81646.50387190215,43465.267968624394
2020-06-02,134595.85891120255,80139.40389127679,54456.455019925765
2020-06-03,117433.45208217569,78178.46400533569,39254.98807684
2020-06-04,131184.98451611985,90138.82103661195,41046.1634795079
2020-06-05,110407.65542477032,91255.86235243229,19151.793072338027
2020-06-06,135755.52325937425,72759.49223817648,62996.03102119778
2020-06-07,120255.16551474083,97726.82727987407,22528.338234866766
2020-06-08,137234.1861225386,86502.24271138,50731.943411158616
2020-06-09,132199.35227911608,103208.27197869367,28991.080300422414
2020-06-10,132228.51730468366,76553.85765074332,55674.65965394034
2020-06-11,140863.62682010137,79361.03096945891,61502.595850642465
2020-06-12,137166.94843650708,91586.92093447235,45580.02750203473
2020-06-13,136136.75086202202,98672.43300245191,37464.3178595701
2020-06-14,112596.16130082055,85796.47431202966,26799.686988790883
2020-06-15,146729.48886529452,94172.45026006101,52557.03860523351
2020-06-16,129054.26646718453,78184.22481603123,50870.0416511533
2020-06-17,128363.57727722662,79082.77302027214,49280.80425695448
2020-06-18,112626.39203699846,90997.86658545404,21628.52545154441
2020-06-19,127976.80690896185,80206.14809126133,47770.65881770052
2020-06-20,131286.9219991365,82371.34496340323,48915.57703573328
2020-06-21,145146.7202055235,86166.09806311014,58980.62214241337
2020-06-22,143135.7007420863,79916.4743637201,63219.226378366206
2020-06-23,133511.99952535736,101176.70453461315,32335.29499074421
2020-06-24,130103.10694741528,95526.89929156612,34576.20765584915
2020-06-25,110022.56769744583,92100.60978208281,17921.95791536302
2020-06-26,127723.43694777682,92571.76119895285,35151.67574882397
2020-06-27,136109.91706719476,68409.95798975484,67699.95907743993
2020-06-28,123010.92674493832,81107.9862398039,41902.94050513442
2020-06-29,128982.28529499196,70952.11885960326,58030.1664353887
2020-06-30,116569.24597405364,94499.96521754372,22069.28075650992
2020-07-01,129256.94636332999,77788.69681035061,51468.24955297938
2020-07-02,124969.53748618728,95287.21115585194,29682.326330335345
2020-07-03,109119.73255099781,84817.8113380685,24301.921212929316
2020-07-04,125232.45723170516,88013.28911452035,37219.16811718482
2020-07-05,132580.5735802278,101808.4073638337,30772.166216394093
2020-07-06,133094.2801167507,81834.0291648703,51260.250951880415
2020-07-07,140149.65685587958,79672.74727106873,60476.909584810855
2020-07-08,131945.71763377287,99122.01241869133,32823.70521508154
2020-07-09,138370.68474796828,93047.23897381112,45323.44577415715
2020-07-10,105295.8488010096,85758.71497449334,19537.133826516263
2020-07-11,121751.16377667067,97173.8948371275,24577.268939543166
2020-07-12,136045.0884774795,88672.0116701628,47373.0768073167
2020-07-13,135596.7094330464,81394.44387792426,54202.26555512214
2020-07-14,134008.82730780522,87359.6106221806,46649.21668562462
2020-07-15,110847.60338775736,89360.17197870273,21487.43140905464
2020-07-16,134764.94101817388,96163.3331082298,38601.60790994408
2020-07-17,132980.93524142692,94677.86137084481,38303.07387058211
2020-07-18,110397.46589887979,83645.14622902493,26752.319669854856
2020-07-19,126309.32450284649,84002.71816608877,42306.606336757715
2020-07-20,126857.69653261885,82029.70064664017,44827.995885978686
2020-07-21,135123.4617739697,78727.43980113184,56396.02197283786
2020-07-22,129027.24235241802,87250.51944666108,41776.722905756935
2020-07-23,129228.55783318619,79091.71675183397,50136.84108135222
2020-07-24,141795.17399018,84872.73503515961,56922.43895502038
2020-07-25,113428.0223487943,93100.3465447335,20327.675804060797
2020-07-26,127796.93879186075,85922.61948945928,41874.319302401476
2020-07-27,126885.22800462347,89869.8612145224,37015.36679010106
2020-07-28,127325.20133779,80526.58239548582,46798.61894230418
2020-07-29,113679.46593406836,89150.4080685599,24529.057865508454
2020-07-30,112702.9432150461,95688.66796215522,17014.27525289089
2020-07-31,118360.08990333445,79942.3075367989,38417.78236653555
2020-08-01,118093.39184433798,75842.81191964142,42250.57992469656
2020-08-02,120200.0924321225,84486.64319919638,35713.44923292613
2020-08-03,104663.7268556716,67202.04044338025,37461.686412291354
2020-08-04,120794.80726338367,93839.24866161979,26955.558601763885
2020-08-05,114962.74722455358,86169.57480170352,28793.172422850053
2020-08-06,142286.4032002897,76201.232360903,66085.1708393867
2020-08-07,123610.96263675814,80851.49472954532,42759.46790721282
2020-08-08,136927.88937234037,90515.91025324499,46411.979119095384
2020-08-09,134198.51127364492,106784.47818585706,27414.03308778786
2020-08-10,144330.34428832337,86028.99762261643,58301.34666570694
2020-08-11,126029.36176158677,75238.96167914287,50790.4000824439
2020-08-12,110921.32369377858,86440.64977463943,24480.673919139153
2020-08-13,115082.70518821444,91848.83932828529,23233.865859929152
2020-08-14,120173.15619874706,82190.6622895454,37982.49390920166
2020-08-15,112577.23291931937,103743.65119169783,8833.581727621538
2020-08-16,135706.0230740777,81191.19462175133,54514.82845232637
2020-08-17,129642.8871592439,97463.58056651888,32179.306592725014
2020-08-18,118866.85534944892,102139.85311667975,16727.00223276917
2020-08-19,117837.04640152573,85476.38534122022,32360.661060305516
2020-08-20,111668.70064311766,66595.40175131657,45073.29889180108
2020-08-21,138287.08165888322,87597.32104822213,50689.76061066109
2020-08-22,110861.25330431534,73795.10822343687,37066.14508087847
2020-08-23,139667.16635796544,85723.37054865602,53943.79580930942
2020-08-24,142541.67408629775,92029.0391150896,50512.63497120814
2020-08-25,127575.30239372925,87203.19836770662,40372.10402602263
2020-08-26,122703.88365073683,87735.06094775404,34968.82270298278
2020-08-27,127658.4595570401,93661.11900755459,33997.34054948551
2020-08-28,126647.8142203138,93557.64311359466,33090.171106719135
2020-08-29,137502.01079275922,88423.5135868652,49078.49720589402
2020-08-30,115179.69379895409,85701.8126349493,29477.881164004793
2020-08-31,109262.31993301991,77340.8668649092,31921.453068110714
2020-09-01,135640.93897842025,90961.19570351063,44679.74327490962
2020-09-02,128318.35611640301,84590.80168447233,43727.55443193068
2020-09-03,120970.12469248576,82915.98382927838,38054.14086320737
2020-09-04,138030.33858136428,90840.12810405322,47190.21047731106
2020-09-05,114679.34772715316,88625.73033805237,26053.617389100793
2020-09-06,129804.83021337766,100232.508936922,29572.321276455667
2020-09-07,110843.37367559026,80786.29838948608,30057.075286104184
2020-09-08,138168.8387865313,78172.0904593222,59996.748327209105
2020-09-09,152302.48600172694,77636.2080300086,74666.27797171834
2020-09-10,128751.18038442942,91552.3558229829,37198.82456144651
2020-09-11,137284.01961145632,92805.85678974468,44478.16282171164
2020-09-12,123866.56207725378,94398.05850920832,29468.50356804546
2020-09-13,120954.50181606822,82820.79887512444,38133.70294094378
2020-09-14,133081.14055972834,99185.4452321698,33895.69532755854
2020-09-15,126246.69282781362,79994.31086230851,46252.381965505105
2020-09-16,140639.81352898444,77006.85641351706,63632.957115467376
2020-09-17,146937.59860015466,79260.8087182069,67676.78988194776
2020-09-18,134978.95743193643,94555.21358243041,40423.74384950602
2020-09-19,136433.5027622874,88965.91843171525,47467.584330572136
2020-09-20,129092.14699027468,73932.6668718023,55159.48011847238
2020-09-21,120802.34434840716,92963.48193416289,27838.86241424427
2020-09-22,135257.92164564016,78871.4875427919,56386.43410284826
2020-09-23,132107.7094323526,89198.99944876209,42908.70998359051
2020-09-24,146160.7969118701,83843.75581451216,62317.04109735794
2020-09-25,123466.72505990996,79811.63489815466,43655.0901617553
2020-09-26,118686.20228701472,90206.97908961397,28479.223197400745
2020-09-27,121649.26485835464,95813.23661324804,25836.0282451066
2020-09-28,122433.37488993448,99495.7847034754,22937.590186459085
2020-09-29,132897.30933624684,89299.10186540826,43598.20747083858
2020-09-30,117229.45838261677,89873.15989616285,27356.298486453918
2020-10-01,129202.65303012132,92305.12078594234,36897.532244178976
2020-10-02,123652.64953623876,75627.63450084311,48025.015035395656
2020-10-03,131527.02776160746,88383.18503724881,43143.84272435865
2020-10-04,131227.42463202152,95318.30191582988,35909.12271619163
2020-10-05,119405.78395267339,68227.31306681733,51178.47088585606
2020-10-06,133566.14955803473,90536.82788236406,43029.32167567067
2020-10-07,124059.00573030602,88662.5268856117,35396.47884469431
2020-10-08,118365.44994518436,70456.37712948979,47909.07281569457
2020-10-09,111927.83281251624,87653.0574968396,24274.77531567664
2020-10-10,142697.74069824518,84206.23482374407,58491.505874501105
2020-10-11,137023.7049059169,82575.93971074963,54447.765195167274
2020-10-12,128343.624829389,93711.29482577613,34632.330003612864
2020-10-13,130243.50316320785,83013.59579766686,47229.90736554099
2020-10-14,120272.36993080893,86615.01114024053,33657.358790568396
2020-10-15,140760.10374764976,74798.21294253202,65961.89080511774
2020-10-16,137546.07968918857,89640.83918673548,47905.24050245309
2020-10-17,119275.33865885032,87232.88696374638,32042.45169510394
2020-10-18,126939.79611447795,79806.16742999235,47133.62868448561
2020-10-19,123599.4887371921,77346.00549514228,46253.48324204983
2020-10-20,108292.29321555838,88614.40895507822,19677.88426048016
2020-10-21,139466.1128441083,100479.52349662391,38986.589347484405
2020-10-22,117921.12211897701,104599.8658795642,13321.256239412818
2020-10-23,144311.66418322537,98816.95838331454,45494.70579991082
2020-10-24,121205.62217973774,82939.35866259273,38266.26351714501
2020-10-25,109692.40118034848,88974.85910941838,20717.542070930096
2020-10-26,125153.63537405628,88748.12427238024,36405.511101676035
2020-10-27,120758.17351413399,92844.97606546662,27913.19744866737
2020-10-28,132548.9242173076,78317.24123518818,54231.68298211941
2020-10-29,128671.85291997268,89755.91543293819,38915.93748703449
2020-10-30,149228.83719113693,88252.89975420477,60975.93743693216
2020-10-31,119754.02091141319,84964.76211559627,34789.25879581692
2020-11-01,128859.56547816834,86434.31777304037,42425.24770512797
2020-11-02,110770.7704606357,84858.67847278075,25912.091987854947
2020-11-03,122266.08969851575,85435.40349700498,36830.68620151076
2020-11-04,150422.49195218892,80869.39588017002,69553.0960720189
2020-11-05,143605.96719363658,96820.87944632903,46785.08774730755
2020-11-06,136075.22459632656,87569.03119091282,48506.19340541374
2020-11-07,135797.86986941536,83953.00317060991,51844.86669880545
2020-11-08,123803.03360031878,81577.6815715304,42225.35202878839
2020-11-09,132020.3300778494,85890.62384521958,46129.706232629804
2020-11-10,126899.15276232731,98938.83255510614,27960.32020722117
2020-11-11,122261.20755842456,93468.13476833436,28793.0727900902
2020-11-12,124103.10575876341,74855.86895200294,49247.23680676047
2020-11-13,115076.56670571661,83669.22372927336,31407.34297644325
2020-11-14,135645.87533511053,92744.14741747096,42901.72791763957
2020-11-15,126956.57816525076,92565.44348603605,34391.13467921471
2020-11-16,130139.77004668501,85534.36081365205,44605.40923303296
2020-11-17,137938.14086458687,97137.64812279638,40800.492741790484
2020-11-18,139564.7913797858,85187.72678437011,54377.06459541569
2020-11-19,135095.28298631587,70616.95865238912,64478.32433392675
2020-11-20,131382.5651890024,90547.1565028841,40835.4086861183
2020-11-21,130965.33720516367,85889.16928972295,45076.16791544072
2020-11-22,142507.00633206402,86929.66307579672,55577.3432562673
2020-11-23,128077.58436861567,85756.28426195976,42321.30010665591
2020-11-24,139827.70677058343,85352.31479613025,54475.39197445319
2020-11-25,121156.8485514827,86830.13700595367,34326.71154552903
2020-11-26,146591.1690640382,85302.92997221426,61288.23909182394
2020-11-27,135685.43708157324,85491.74653300406,50193.69054856918
2020-11-28,126773.94184608964,83238.11492573885,43535.826920350795
2020-11-29,117392.05865363682,86854.8065209737,30537.252132663125
2020-11-30,136753.34602673142,100350.81680916532,36402.5292175661
2020-12-01,134001.17271749792,81214.5980264806,52786.57469101732
2020-12-02,137051.21300800168,91389.93359620587,45661.27941179581
2020-12-03,143593.48817223174,104482.79740567556,39110.690766556174
2020-12-04,141769.6230689096,84632.06171997193,57137.56134893767
2020-12-05,128044.93933369996,97045.86509767608,30999.07423602388
2020-12-06,124573.9926652749,86666.68669930965,37907.30596596525
2020-12-07,136008.01568582907,96363.616403848,39644.39928198107
2020-12-08,131907.41022473088,64666.8229435141,67240.58728121678
2020-12-09,133085.65143325954,85318.80150921171,47766.84992404783
2020-12-10,119946.47106910124,88016.4499531968,31930.02111590444
2020-12-11,140924.01179290944,78792.60434144078,62131.407451468665
2020-12-12,145632.2894622274,95669.6765347328,49962.6129274946
2020-12-13,139088.38505335388,81330.38052763169,57758.004525722194
2020-12-14,127248.01358434075,84793.58386014854,42454.4297241922
2020-12-15,129777.53688939841,87366.83798075773,42410.69890864068
2020-12-16,126614.32775580698,86449.27116942802,40165.05658637897
2020-12-17,127685.30264832114,90020.77439522829,37664.52825309285
2020-12-18,113297.0247179176,91781.74383374109,21515.280884176507
2020-12-19,146801.6013096337,96477.33737375257,50324.26393588113
2020-12-20,120383.60131516666,96262.40833752681,24121.192977639847
2020-12-21,152752.54135966598,85973.30762418725,66779.23373547873
2020-12-22,137080.2713005402,106317.01445240347,30763.25684813672
2020-12-23,140186.5976174838,100335.94961454811,39850.648002935704
2020-12-24,118945.07504039521,89823.36522103005,29121.709819365162
2020-12-25,133830.7108758027,92460.90894399415,41369.80193180856
2020-12-26,137819.78456741147,89204.2259200923,48615.558647319165
2020-12-27,116814.45699718133,96493.21833139175,20321.238665789584
2020-12-28,133740.69089773964,78542.31952993624,55198.3713678034
2020-12-29,137555.73507343582,92403.30621882138,45152.42885461444
2020-12-30,135349.81159584306,85692.99800590143,49656.81358994162
2020-12-31,146337.21182223118,92565.70627188774,53771.50555034344
2021-01-01,122107.30402554592,75662.04325267927,46445.26077286665
2021-01-02,122347.21205299231,69055.33398212437,53291.87807086794
2021-01-03,127428.62469436791,89052.19028563944,38376.43440872847
2021-01-04,117971.24804155156,83665.19870658113,34306.049334970434
2021-01-05,145594.4281441581,88895.29167090358,56699.13647325452
2021-01-06,145428.7263369941,86565.56320149939,58863.1631354947
2021-01-07,128321.15301731686,70459.35572772732,57861.79728958954
2021-01-08,137395.5568765461,96866.0675631,40529.48931344609
2021-01-09,126692.67821992082,85587.38139243127,41105.296827489554
2021-01-10,138260.41169232837,82187.65202827027,56072.7596640581
2021-01-11,122320.49397624368,90623.0276291006,31697.466347143083
2021-01-12,124094.91294041194,92982.91892479324,31111.994015618708
2021-01-13,120968.02052170136,100178.74075756592,20789.27976413544
2021-01-14,136749.44177068328,88637.69238968003,48111.74938100325
2021-01-15,121462.18785660758,79657.06531026035,41805.12254634722
2021-01-16,121239.81312917694,76669.68366850584,44570.1294606711
2021-01-17,143630.1758697147,90872.12232657721,52758.05354313749
2021-01-18,140945.8452482057,102056.25744941452,38889.58779879118
2021-01-19,143319.31143237805,91748.8850506469,51570.426381731144
2021-01-20,126156.43599342146,94154.56071109683,32001.875282324632
2021-01-21,132392.00739687303,86083.16869783541,46308.83869903762
2021-01-22,125142.33525007855,96810.32558690789,28332.00966317067
2021-01-23,145082.63608008303,85983.93513780962,59098.70094227341
2021-01-24,125951.62033911941,93778.37639041166,32173.24394870775
2021-01-25,123983.62273606165,93030.64552851087,30952.97720755078
2021-01-26,147718.37203413673,84866.7700964592,62851.60193767754
2021-01-27,130607.897551339,104135.20375769807,26472.693793640938
2021-01-28,126644.77135340427,89354.16654232681,37290.60481107746
2021-01-29,120971.98899306628,82611.40947243368,38360.5795206326
2021-01-30,116615.46327229525,111644.2964672264,4971.166805068846
2021-01-31,136135.0421571433,87883.50895339563,48251.53320374766
2021-02-01,119860.56858423835,73661.18239363891,46199.38619059944
2021-02-02,132862.28363583435,87105.72589882476,45756.557737009585
2021-02-03,135478.51664541932,93813.78473276255,41664.731912656775
2021-02-04,140595.02968835103,87945.95065473573,52649.0790336153
2021-02-05,136706.07316234286,85031.2920832143,51674.78107912856
2021-02-06,121985.19378250437,85594.32851118929,36390.86527131508
2021-02-07,138203.02442721315,93159.98956178782,45043.03486542533
2021-02-08,130400.9048531812,90895.64354888248,39505.26130429872
2021-02-09,146615.8089555593,73905.15445030459,72710.65450525472
2021-02-10,118003.73581982224,88228.37879534873,29775.357024473502
2021-02-11,137571.67741010172,86618.67654667381,50953.00086342791
2021-02-12,139612.67784095582,64289.578339810876,75323.09950114494
2021-02-13,107290.80996966979,83814.86322628455,23475.94674338524
2021-02-14,157282.39268897864,88364.9562595084,68917.43642947024
2021-02-15,108208.37137602162,85493.47876985258,22714.892606169044
2021-02-16,136811.48912368662,96079.70923449872,40731.77988918791
2021-02-17,135355.72867389154,86503.71009409652,48852.018579795025
2021-02-18,137451.82175799744,97627.30154218765,39824.520215809796
2021-02-19,125130.2900115016,87417.76475047349,37712.5252610281
2021-02-20,129330.33026364908,74770.4451432057,54559.88512044339
2021-02-21,118134.03233528603,69873.99804388358,48260.03429140245
2021-02-22,131562.06508340343,86049.82548064546,45512.23960275797
2021-02-23,127342.0463286526,88164.19505776493,39177.85127088768
2021-02-24,135938.75622548803,83066.97382233979,52871.782403148245
2021-02-25,142495.86585094623,75718.01625483634,66777.84959610988
2021-02-26,130636.9508393737,87677.30178679989,42959.64905257382
2021-02-27,139285.9028504161,84512.393581536,54773.50926888011
2021-02-28,141488.12993859363,86609.56152822544,54878.568410368185
2021-03-01,129796.45954196938,87296.08906363239,42500.37047833699
2021-03-02,137809.16228780913,95322.10523347571,42487.05705433342
2021-03-03,124794.48115560695,77234.0057744784,47560.47538112855
2021-03-04,121044.56220899586,89834.81156660304,31209.750642392828
2021-03-05,130702.80906978912,89649.02194066056,41053.787129128556
2021-03-06,123631.23557827201,94895.70064804525,28735.534930226757
2021-03-07,129132.26072017607,75470.51144125077,53661.7492789253
2021-03-08,132463.83318487284,92925.60921866079,39538.223966212056
2021-03-09,132361.62775282594,89596.18261812007,42765.445134705864
2021-03-10,133209.43340939336,80132.79531182336,53076.63809757
2021-03-11,146268.9333927877,85958.89321916219,60310.040173625515
2021-03-12,145633.54410722328,84146.02450135867,61487.51960586461
2021-03-13,140645.5353848017,90508.70618365955,50136.82920114216
2021-03-14,131995.6152466809,81085.15089112615,50910.46435555477
2021-03-15,143064.34572844265,91955.47218463043,51108.873543812224
2021-03-16,130117.34871845094,98270.90954506802,31846.439173382925
2021-03-17,131919.34064607753,106298.5679176104,25620.772728467127
2021-03-18,141213.99912559186,85982.66414919026,55231.3349764016
2021-03-19,144644.73605872373,89123.40138423108,55521.33467449265
2021-03-20,151133.5208377011,89298.03076578665,61835.49007191445
2021-03-21,130296.20203116727,89404.72381077443,40891.47822039283
2021-03-22,135097.05177260024,101055.68104883522,34041.37072376502
2021-03-23,134044.24340218105,87815.68511741397,46228.558284767074
2021-03-24,126194.76323900504,94963.06843596375,31231.69480304129
2021-03-25,125599.60139749233,79335.18904643803,46264.4123510543
2021-03-26,121734.27755450072,84974.62433946303,36759.65321503769
2021-03-27,129926.08749741061,97127.63528574967,32798.452211660944
2021-03-28,125411.68494800506,98287.49989900287,27124.18504900219
2021-03-29,114820.74684790129,109795.50823832944,5025.238609571854
2021-03-30,115347.259721105,90311.59569192867,25035.664029176332
2021-03-31,129049.38805332652,82452.59516160151,46596.79289172501
2021-04-01,138002.96432662717,97201.03980226192,40801.924524365255
2021-04-02,129530.70563334727,98426.61933677885,31104.08629656842
2021-04-03,131906.8329090776,80249.51385947184,51657.319049605765
2021-04-04,130488.07018492588,84547.99861548039,45940.071569445485
2021-04-05,135895.78221297095,85582.84556006115,50312.936652909804
2021-04-06,130565.49179736227,80101.53471266109,50463.95708470118
2021-04-07,142014.57768603848,85947.58041518634,56066.99727085214
2021-04-08,120639.93115084631,109852.61577001886,10787.315380827451
2021-04-09,117218.64777344216,92868.47735401444,24350.170419427726
2021-04-10,109725.4251565604,91285.43045708555,18439.99469947486
2021-04-11,133256.90522071635,86806.43826284693,46450.466957869416
2021-04-12,117754.01916992321,81965.42800345818,35788.591166465034
2021-04-13,123337.54078339192,79448.90008351908,43888.640699872834
2021-04-14,121936.37933767727,100331.10979983832,21605.269537838947
2021-04-15,135342.61715800918,99504.93742447636,35837.679733532816
2021-04-16,121555.7952529909,85416.10387256187,36139.69138042902
2021-04-17,114087.40999967909,79351.09746814493,34736.31253153416
2021-04-18,128560.46332112771,85518.10605586878,43042.357265258936
2021-04-19,149258.82180722934,89755.54301898647,59503.27878824287
2021-04-20,128847.9744685301,92575.08472020822,36272.889748321875
2021-04-21,131781.4480873144,80221.96924315151,51559.47884416289
2021-04-22,125257.47437419866,100107.46614931413,25150.00822488453
2021-04-23,144577.91807740563,90981.90718734649,53596.010890059144
2021-04-24,141748.58263809062,102074.71206815698,39673.87056993364
2021-04-25,127150.16245345563,90414.97046376888,36735.19198968675
2021-04-26,133792.01785913468,82334.15704419755,51457.86081493713
2021-04-27,136059.11436424975,79807.45469776687,56251.65966648288
2021-04-28,132631.08718915583,86813.78126774722,45817.30592140861
2021-04-29,135917.64776050305,78134.41624696123,57783.23151354182
2021-04-30,126424.87109137289,104046.8326802523,22378.038411120593
2021-05-01,130301.09459031041,89534.88632498443,40766.208265325986
2021-05-02,124967.5305039015,89360.91402660361,35606.61647729788
2021-05-03,135474.64747250837,85201.64830687088,50272.99916563749
